character,text,goodness,priority,if_dead
remus lupin,"Harry! HARRY!...he's gone...there's nothing you can do...
Harry, no!
Voldemort has chosen Draco Malfoy for a mission?",Good,2,Dead
remus lupin,"Has it occurred to you, Harry, that Snape was simply pretending to offer Draco help so that he could find out what he's up to?
It comes down to whether or not you trust Dumbledore's judgement. He trusts Snape.  Therefore, I do.
You're blinded by hatred.",Good,2,Dead
remus lupin,"You are!  People are disappearing, Harry.  Daily.  We can only put our trust in a handful of people. If we start fighting amongst ourselves, we're doomed.
There's someone out there.  I can smell him.  There's more than one --
Just remember, Fleur, once you're married:  Bill takes his steaks on the raw side now.",Good,2,Dead
remus lupin,"The house!  Quickly!
What creature sat in the corner the first time that Harry Potter visited my office at Hogwarts!
What Creature!",Good,2,Dead
remus lupin,"We've been betrayed.  Voldemort knew you were being moved tonight. I had to make sure you weren't an imposter.
Snape. He'll be fine, Molly.  But that's Dark Magic.  The damage is done.
'Harry is the best hope we have. Trust him.'",Good,2,Dead
remus lupin,"Mad-Eye reckoned You-Know-Who would expect the real Harry to be with the most skilled Auror.  He knew he'd be in the most danger.
Better.
We want you to be the godfather.",Good,2,Dead
remus lupin,"Say yes.
Harry!  Go!  Go!
It's the quality of one's conviction that determines success, not the number of one's followers.",Good,2,Dead
remus lupin,"Me.
Speaking of quality.
You shouldn't have. It's Teddy who needs you.",Good,2,Dead
remus lupin,"And he will want it to be quick.
Others will tell him what his mother and father died for. Someday he'll understand...",Good,2,Dead
sybill trelawney,"Welcome, my children. In this room, you shall explore the noble art of Divination. In this room, you shall discover if you possess the Sight. Hello. I am Professor Trelawney. Together we shall cast ourselves into the future. This term, we'll focus on Tasseomancy, the art of reading tea leaves. So please, take the cup of the person sitting opposite you. What do you see? The truth lies buried like a sentence deep within a book, waiting to be read. But first, you must broaden your minds. First, you must look beyond.
You, boy... Is your grandmother quite well?
I wouldn't be so sure of that. Give me the cup. Pity. Broaden your minds. Your aura is pulsing, dear. Are you in the beyond? I think you are.",Neutral,1,Undead
sybill trelawney,"Look at the cup. Tell me what you see.
Give me the cup. Oh, my dear boy. My dear... you have the Grim.
Broaden your minds. You must look beyond. The art of crystal gazing is in the clearing of the Inner Eye. Only then can you see. Try again. Now, what do we have here?",Neutral,1,Undead
sybill trelawney,"My dear, from the first moment you stepped foot in my class... I sensed that you did not possess the proper spirit... for the noble art of Divination. No, you see, there. You may be young in years, but the heart that beats beneath your bosom is as shriveled as an old maid's, your soul as dry as the pages of the books... to which you so desperately cleave. Have I said something?
He will return tonight.
Tonight, he who betrayed his friends, whose heart rots with murder... shall break free. Innocent blood shall be spilt... and servant and master shall be reunited once more. I'm so sorry, dear boy. Did you say something?",Neutral,1,Undead
sybill trelawney,"Greetings my children. I sense even now that many of you have already made the transition into the beyond!
Today we will be continuing our interpretation of prophetic dreams. Please divide into your groups and discuss your recent night time visions using the text as a guide.
I am.",Neutral,1,Undead
sybill trelawney,"These things tend to skip...several...generations.
My dear boy, your dream diary, if you please!
My dear boy! My poor boy! These dreams are evil portends!",Neutral,1,Undead
sybill trelawney,"Yes, yes, oatmeal! Are you telling me you cannot see the signs? The foretelling of suffering and death?
Perhaps you are not as in the beyond as the others.
This is my home!",Neutral,1,Undead
sybill trelawney,"""The One with the power to vanquish the Dark Lord approaches....Born to
There's more to me than incense and tea leaves, Mr. Finnegan.
There's more to me than incense and tea leaves, Mr. Finnegan.",Neutral,1,Undead
pansy parkinson,"Does it hurt terribly, Draco?
Relax, boys.  The lights went out is all.  Come, Draco.  We'll be at Hogwarts before you know it.
What's that supposed to mean?",Bad,1,Else
pansy parkinson,"But he's there! Potter's there! Someone grab him!
You let us out of here, you filthy squib!",Bad,1,Else
parvati patil,"Riddikulus!
Hi Harry.
Hello boys. Don't you look...",Neutral,1,Undead
parvati patil,"... dashing.
She looks beautiful.
Harry. Take my waist.",Neutral,1,Undead
parvati patil,Now.,Neutral,1,Undead
rosmerta,"It'd be a lot better if the Ministry wasn't sending dementors... into my pub every other night!
Sirius Black in Hogsmeade! And what would bring him here?
Harry Potter?",Neutral,1,Undead
rosmerta,"Nobody's going to come to a pub where they're gonna get scared out of their wits. Why?
Now, tell me what this is all about.
Peter Pettigrew?",Neutral,1,Undead
rosmerta,"Ah, I remember him. Never let James and Sirius out of his sight. But what happened?
I don't believe it.
What could be worse?",Neutral,1,Undead
rosmerta,Peter Pettigrew?,Neutral,1,Undead
ghost,"Put that light out!
Watch it there, boy.
We're trying to sleep here!",Trash,0,Trash
ghost,"Yes, we are.
Are you deaf? Put that light out!",Trash,0,Trash
sirius black,"Harry Potter...
No. Only one will die tonight.
Are you going to kill me, Harry?",Good,2,Dead
sirius black,"Well, you'd know all about the madness within, wouldn't you Remus? I found him.
It's him.
Let's kill him!",Good,2,Dead
sirius black,"Enough talk, Remus! Come on, let's kill him!
I did my waiting! Twelve years of it! In Azkaban!
Peter Pettigrew! And he's in this room! Right now! Come out, come out, Peter! Come out, come out and play!",Good,2,Dead
sirius black,"Severus...
Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to.
He can't help it. It's habit.",Good,2,Dead
sirius black,"Be quiet yourself Remus!
Why don't you run along and play with your chemistry set!
The map never lies! Pettigrew's alive! And he's right there!",Good,2,Dead
sirius black,"Not you! Your rat!
Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?
Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!",Good,2,Dead
sirius black,"How dare you speak to Harry! How dare you talk about James in front of him!
I would have died! I would have died, rather than betray my friends!
Sorry about the bite. I reckon that twinges a bit.",Good,2,Dead
sirius black,"I was going for the rat. Normally, I have a very sweet disposition as a dog. In fact, more than once, James suggested that I make the change permanent. The tail I could live with. But the fleas, they're murder.
It's beautiful, isn't it? I'll never forget the first time I walked through those doors. It'll be nice to do it again as a free man. That was a noble thing you did back there. He doesn't deserve it.
I don't know if you know, Harry... but when you were born, James and Lily made me your godfather.",Good,2,Dead
sirius black,"I can understand if you choose to stay with your aunt and uncle... but if you ever wanted a different home...
It's just a thought. I can understand if you don't want to.
Remus, my old friend! Have you taken your potion tonight? You know the man you truly are, Remus! This heart is where you truly live! This heart here! This flesh is only flesh!",Good,2,Dead
sirius black,"Remus! Remus! Run! Run!
I'll be forever grateful for this... to both of you.
One day, perhaps. For some time, my life will be too unpredictable. And besides... you're meant to be here.",Good,2,Dead
sirius black,"And you know it. And for now, that will do. I expect you're tired of hearing this... but you look so like your father. Except your eyes. You have...
It's cruel that I spent so much time with James and Lily, and you so little. But know this: The ones that love us never really leave us. And you can always find them... in here. You really are the brightest witch of your age.
Harry. I couldn't risk sending Edward. It was since the world cup and the ministry's been intercepting more and more owls and she's too easily recognised. We need to talk Harry. Face to face. Meet me in the Griffindore common room at one o clock this Saturday night and make sure you're alone. P.S....",Good,2,Dead
sirius black,"The bird bites.
I don't have much time Harry so let me get straight to it. Did you or did you not put your name into the goblet of fire?
Shh... I had to ask. Now, tell me about this dream of yours. You mentioned Wormtail and Voldemort, but who was the third man in the room?",Good,2,Dead
sirius black,"You didn't hear a name?
What was that?
Yes. It's just a dream. Look Harry, the deatheaters at the world cup, your name rising from that goblet these are not just coincidences. Hogwarts isn't safe any more.",Good,2,Dead
sirius black,"I'm saying the devils are inside the walls. Igor Karkaroff, he was a deatheater. And no one, no one stops being a deatheater. Then there's Barty Crouch, heart of stone, sent his OWN son to Azkaban.
I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament.
You don't have a choice.",Good,2,Dead
sirius black,"Keep your friends close Harry.
Shut up, you miserable old hag! Quiet!
Mother, yes. Dear old mum.",Good,2,Dead
sirius black,"Right.
Well, the Ministry is furious with you.
You'll have to go to an disciplinary meeting tomorrow.",Good,2,Dead
sirius black,"You surprise me, Harry. I figured the first thing you'd do is start asking about Voldemort.
He has a right to know, Molly.
I know what Dumbledore said, but he needs to know something.",Good,2,Dead
sirius black,"He's not a child, Molly.
He's not your son.
He's got me. He's like a son to me.",Good,2,Dead
sirius black,"What do you want to know, Harry?
He's hiding for the moment, because the Ministry is ignoring his return and he doesn't want that to change.
The last person You-Know-Who wanted to alert was Dumbledore.",Good,2,Dead
sirius black,"He's building up his army again, just like before.
You see, when the Ministry of Magic insists that Voldemort isn't back.
Well, they think I'm a mass- murderer, Lupin is a werewolf, Tonks and Arthur would lose their jobs at the Ministry...",Good,2,Dead
sirius black,"You-Know-Who wants something. Something he didn't have last time. A weapon.
Yeah, absolutely.
Harry!",Good,2,Dead
sirius black,"You all right, Harry?
Harry, I've got something that might interest you.
This was the original Order of the Phoenix. Found it while we were cleaning.",Good,2,Dead
